Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Alex,Season 1 Genre Specific Moment Clip: La chica de nieve,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 11:53:28,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2133,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2333,""mediaOffsetMs"":145},{""eventType"":""stopped"",""sessionOffsetMs"":4151,""mediaOffsetMs"":145}]"
Alex,Season 1 Genre Specific Moment Clip: Shahmaran,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 11:52:55,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1541,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":32951,""mediaOffsetMs"":31244},{""eventType"":""stopped"",""sessionOffsetMs"":34263,""mediaOffsetMs"":31244}]"
Alex,Season 4 Trailer: Fauda,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 11:52:49,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1503,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5620,""mediaOffsetMs"":3912},{""eventType"":""stopped"",""sessionOffsetMs"":7048,""mediaOffsetMs"":4102}]"
Alex,Season 1 Trailer: Kleo,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 11:52:43,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2333,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":6643,""mediaOffsetMs"":4112},{""eventType"":""stopped"",""sessionOffsetMs"":8134,""mediaOffsetMs"":4297}]"
Alex,Murder Mystery (Trailer),Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 11:52:37,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2848,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7122,""mediaOffsetMs"":3923},{""eventType"":""stopped"",""sessionOffsetMs"":8546,""mediaOffsetMs"":4269}]"
Alex,Relatable Clip: Attack of the Hollywood Clichés!,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 11:52:28,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2406,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8787,""mediaOffsetMs"":6212},{""eventType"":""stopped"",""sessionOffsetMs"":11606,""mediaOffsetMs"":6212}]"
Alex,Special Correspondents (Trailer),Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 11:52:23,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":2151,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":4303,""mediaOffsetMs"":1805},{""eventType"":""stopped"",""sessionOffsetMs"":6842,""mediaOffsetMs"":1805}]"
Alex,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 11:52:06,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1723,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1809,""mediaOffsetMs"":16},{""eventType"":""playing"",""sessionOffsetMs"":3493,""mediaOffsetMs"":16},{""eventType"":""paused"",""sessionOffsetMs"":16592,""mediaOffsetMs"":13102},{""eventType"":""stopped"",""sessionOffsetMs"":18365,""mediaOffsetMs"":13102}]"
Alex,"Physical: 100: Season 1: ""Lose It and You Lose""",Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 10:36:32,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1846,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":4642,""mediaOffsetMs"":7309},{""eventType"":""reposition"",""sessionOffsetMs"":6145,""mediaOffsetMs"":40000},{""eventType"":""playing"",""sessionOffsetMs"":6408,""mediaOffsetMs"":37830},{""eventType"":""playing"",""sessionOffsetMs"":10626,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":16642,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":105525,""mediaOffsetMs"":136766},{""eventType"":""reposition"",""sessionOffsetMs"":107297,""mediaOffsetMs"":190000},{""eventType"":""playing"",""sessionOffsetMs"":107720,""mediaOffsetMs"":188021},{""eventType"":""paused"",""sessionOffsetMs"":1092126,""mediaOffsetMs"":1172397},{""eventType"":""reposition"",""sessionOffsetMs"":1095387,""mediaOffsetMs"":1220000},{""eventType"":""playing"",""sessionOffsetMs"":1095793,""mediaOffsetMs"":1219844},{""eventType"":""paused"",""sessionOffsetMs"":1096911,""mediaOffsetMs"":1220870},{""eventType"":""reposition"",""sessionOffsetMs"":1096911,""mediaOffsetMs"":1211134},{""eventType"":""paused"",""sessionOffsetMs"":1097103,""mediaOffsetMs"":1211134},{""eventType"":""reposition"",""sessionOffsetMs"":1098004,""mediaOffsetMs"":1200000},{""eventType"":""playing"",""sessionOffsetMs"":1099076,""mediaOffsetMs"":1198447},{""eventType"":""playing"",""sessionOffsetMs"":1119861,""mediaOffsetMs"":1219232},{""eventType"":""paused"",""sessionOffsetMs"":1123991,""mediaOffsetMs"":1223181},{""eventType"":""reposition"",""sessionOffsetMs"":1125658,""mediaOffsetMs"":1250000},{""eventType"":""playing"",""sessionOffsetMs"":1126035,""mediaOffsetMs"":1247955},{""eventType"":""paused"",""sessionOffsetMs"":1128338,""mediaOffsetMs"":1250260},{""eventType"":""reposition"",""sessionOffsetMs"":1129577,""mediaOffsetMs"":1260000},{""eventType"":""playing"",""sessionOffsetMs"":1129929,""mediaOffsetMs"":1259800},{""eventType"":""paused"",""sessionOffsetMs"":1133545,""mediaOffsetMs"":1263404},{""eventType"":""reposition"",""sessionOffsetMs"":1135156,""mediaOffsetMs"":1290000},{""eventType"":""playing"",""sessionOffsetMs"":1135423,""mediaOffsetMs"":1289121},{""eventType"":""paused"",""sessionOffsetMs"":1139090,""mediaOffsetMs"":1292724},{""eventType"":""reposition"",""sessionOffsetMs"":1140198,""mediaOffsetMs"":1310000},{""eventType"":""playing"",""sessionOffsetMs"":1140511,""mediaOffsetMs"":1308476},{""eventType"":""paused"",""sessionOffsetMs"":1164248,""mediaOffsetMs"":1332101},{""eventType"":""reposition"",""sessionOffsetMs"":1165620,""mediaOffsetMs"":1350000},{""eventType"":""playing"",""sessionOffsetMs"":1166008,""mediaOffsetMs"":1349859},{""eventType"":""paused"",""sessionOffsetMs"":1210106,""mediaOffsetMs"":1393803},{""eventType"":""reposition"",""sessionOffsetMs"":1211677,""mediaOffsetMs"":1430000},{""eventType"":""playing"",""sessionOffsetMs"":1212098,""mediaOffsetMs"":1427843},{""eventType"":""paused"",""sessionOffsetMs"":1222305,""mediaOffsetMs"":1438052},{""eventType"":""reposition"",""sessionOffsetMs"":1223539,""mediaOffsetMs"":1460000},{""eventType"":""playing"",""sessionOffsetMs"":1223824,""mediaOffsetMs"":1458874},{""eventType"":""paused"",""sessionOffsetMs"":1645780,""mediaOffsetMs"":1880648},{""eventType"":""reposition"",""sessionOffsetMs"":1646975,""mediaOffsetMs"":1910000},{""eventType"":""playing"",""sessionOffsetMs"":1647400,""mediaOffsetMs"":1903860},{""eventType"":""paused"",""sessionOffsetMs"":1649361,""mediaOffsetMs"":1905662},{""eventType"":""reposition"",""sessionOffsetMs"":1650732,""mediaOffsetMs"":1940000},{""eventType"":""playing"",""sessionOffsetMs"":1651115,""mediaOffsetMs"":1936684},{""eventType"":""paused"",""sessionOffsetMs"":1700782,""mediaOffsetMs"":1986260},{""eventType"":""reposition"",""sessionOffsetMs"":1701909,""mediaOffsetMs"":2000000},{""eventType"":""playing"",""sessionOffsetMs"":1702261,""mediaOffsetMs"":1996913},{""eventType"":""paused"",""sessionOffsetMs"":1703962,""mediaOffsetMs"":1998511},{""eventType"":""reposition"",""sessionOffsetMs"":1704765,""mediaOffsetMs"":2010000},{""eventType"":""playing"",""sessionOffsetMs"":1705171,""mediaOffsetMs"":2006464},{""eventType"":""paused"",""sessionOffsetMs"":1776092,""mediaOffsetMs"":2077360},{""eventType"":""reposition"",""sessionOffsetMs"":1777354,""mediaOffsetMs"":2090000},{""eventType"":""playing"",""sessionOffsetMs"":1777768,""mediaOffsetMs"":2089554},{""eventType"":""paused"",""sessionOffsetMs"":1816723,""mediaOffsetMs"":2128493},{""eventType"":""reposition"",""sessionOffsetMs"":1817648,""mediaOffsetMs"":2150000},{""eventType"":""playing"",""sessionOffsetMs"":1817897,""mediaOffsetMs"":2140680},{""eventType"":""paused"",""sessionOffsetMs"":1867678,""mediaOffsetMs"":2190244},{""eventType"":""playing"",""sessionOffsetMs"":3210441,""mediaOffsetMs"":2190244},{""eventType"":""paused"",""sessionOffsetMs"":4441495,""mediaOffsetMs"":3421396},{""eventType"":""reposition"",""sessionOffsetMs"":4443483,""mediaOffsetMs"":3460000},{""eventType"":""playing"",""sessionOffsetMs"":4443927,""mediaOffsetMs"":3458923},{""eventType"":""paused"",""sessionOffsetMs"":4532896,""mediaOffsetMs"":3547126},{""eventType"":""stopped"",""sessionOffsetMs"":4534372,""mediaOffsetMs"":3547840}]"
Alex,"Physical: 100: Season 1: ""The Pecking Order""",Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 10:04:11,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2811,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5263,""mediaOffsetMs"":2112},{""eventType"":""reposition"",""sessionOffsetMs"":9284,""mediaOffsetMs"":90000},{""eventType"":""playing"",""sessionOffsetMs"":10513,""mediaOffsetMs"":89005},{""eventType"":""paused"",""sessionOffsetMs"":28038,""mediaOffsetMs"":106334},{""eventType"":""reposition"",""sessionOffsetMs"":31962,""mediaOffsetMs"":190000},{""eventType"":""playing"",""sessionOffsetMs"":32446,""mediaOffsetMs"":189991},{""eventType"":""paused"",""sessionOffsetMs"":42756,""mediaOffsetMs"":200195},{""eventType"":""reposition"",""sessionOffsetMs"":47667,""mediaOffsetMs"":380000},{""eventType"":""playing"",""sessionOffsetMs"":47950,""mediaOffsetMs"":376793},{""eventType"":""paused"",""sessionOffsetMs"":305984,""mediaOffsetMs"":634482},{""eventType"":""reposition"",""sessionOffsetMs"":309266,""mediaOffsetMs"":800000},{""eventType"":""playing"",""sessionOffsetMs"":309690,""mediaOffsetMs"":799548},{""eventType"":""playing"",""sessionOffsetMs"":310166,""mediaOffsetMs"":800095},{""eventType"":""paused"",""sessionOffsetMs"":367695,""mediaOffsetMs"":857512},{""eventType"":""reposition"",""sessionOffsetMs"":371317,""mediaOffsetMs"":1040000},{""eventType"":""playing"",""sessionOffsetMs"":371631,""mediaOffsetMs"":1039455},{""eventType"":""paused"",""sessionOffsetMs"":375442,""mediaOffsetMs"":1043058},{""eventType"":""reposition"",""sessionOffsetMs"":377792,""mediaOffsetMs"":1200000},{""eventType"":""playing"",""sessionOffsetMs"":378220,""mediaOffsetMs"":1198997},{""eventType"":""paused"",""sessionOffsetMs"":379611,""mediaOffsetMs"":1200301},{""eventType"":""reposition"",""sessionOffsetMs"":383625,""mediaOffsetMs"":1440000},{""eventType"":""playing"",""sessionOffsetMs"":384796,""mediaOffsetMs"":1438019},{""eventType"":""playing"",""sessionOffsetMs"":404249,""mediaOffsetMs"":1457472},{""eventType"":""playing"",""sessionOffsetMs"":412249,""mediaOffsetMs"":1465472},{""eventType"":""playing"",""sessionOffsetMs"":420249,""mediaOffsetMs"":1473472},{""eventType"":""playing"",""sessionOffsetMs"":426265,""mediaOffsetMs"":1479488},{""eventType"":""paused"",""sessionOffsetMs"":1942281,""mediaOffsetMs"":2995212},{""eventType"":""stopped"",""sessionOffsetMs"":1943733,""mediaOffsetMs"":2995571}]"
Alex,Season 1 Informative Clip 2: Physical: 100,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-29 10:04:06,RO,"[{""eventType"":""start"",""sessionOffsetMs"":1686,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2796,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4444,""mediaOffsetMs"":838},{""eventType"":""stopped"",""sessionOffsetMs"":5788,""mediaOffsetMs"":1071}]"
Alex,"Weddings, Christenings and Funerals",Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 21:33:27,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2058,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":24074,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":32074,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":40074,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":48074,""mediaOffsetMs"":46016},{""eventType"":""paused"",""sessionOffsetMs"":158048,""mediaOffsetMs"":155645},{""eventType"":""reposition"",""sessionOffsetMs"":159838,""mediaOffsetMs"":170000},{""eventType"":""playing"",""sessionOffsetMs"":160088,""mediaOffsetMs"":161125},{""eventType"":""paused"",""sessionOffsetMs"":1086334,""mediaOffsetMs"":1084831}]"
Alex,"Weddings, Christenings and Funerals_hook_02_16x9",Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 21:33:25,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1935,""mediaOffsetMs"":0}]"
Alex,Season 1 Trailer: Mo,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 21:33:18,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2115,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":7319,""mediaOffsetMs"":5135},{""eventType"":""stopped"",""sessionOffsetMs"":9720,""mediaOffsetMs"":5135}]"
Alex,"Weddings, Christenings and Funerals_hook_02_16x9",Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 21:33:09,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2527,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9711,""mediaOffsetMs"":6911},{""eventType"":""stopped"",""sessionOffsetMs"":11592,""mediaOffsetMs"":6911}]"
Alex,In My Dreams_hook_01_16x9,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 21:33:05,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1895,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2913,""mediaOffsetMs"":618},{""eventType"":""stopped"",""sessionOffsetMs"":5307,""mediaOffsetMs"":618}]"
Alex,Trailer: Chelsea Handler: Revolution,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 21:33:03,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2262,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2434,""mediaOffsetMs"":13},{""eventType"":""stopped"",""sessionOffsetMs"":3796,""mediaOffsetMs"":78}]"
Alex,Limited Series: Villain / Antagonist Clip: Treason,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 21:32:59,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2296,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4324,""mediaOffsetMs"":1607},{""eventType"":""stopped"",""sessionOffsetMs"":6788,""mediaOffsetMs"":1607}]"
Alex,Snake Eyes: G.I. Joe Origins_hook_05_16x9,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 21:32:52,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1468,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3383,""mediaOffsetMs"":1624},{""eventType"":""playing"",""sessionOffsetMs"":5287,""mediaOffsetMs"":1624},{""eventType"":""paused"",""sessionOffsetMs"":6267,""mediaOffsetMs"":2716},{""eventType"":""stopped"",""sessionOffsetMs"":8737,""mediaOffsetMs"":2716}]"
Alex,Snake Eyes: G.I. Joe Origins,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 19:04:40,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":579226},{""eventType"":""playing"",""sessionOffsetMs"":1814,""mediaOffsetMs"":579226},{""eventType"":""playing"",""sessionOffsetMs"":23196,""mediaOffsetMs"":600608},{""eventType"":""playing"",""sessionOffsetMs"":31196,""mediaOffsetMs"":608608},{""eventType"":""playing"",""sessionOffsetMs"":37212,""mediaOffsetMs"":614624},{""eventType"":""playing"",""sessionOffsetMs"":45212,""mediaOffsetMs"":622624},{""eventType"":""paused"",""sessionOffsetMs"":4108608,""mediaOffsetMs"":4685042},{""eventType"":""reposition"",""sessionOffsetMs"":5397992,""mediaOffsetMs"":3680000},{""eventType"":""playing"",""sessionOffsetMs"":5398812,""mediaOffsetMs"":3678716},{""eventType"":""playing"",""sessionOffsetMs"":5419808,""mediaOffsetMs"":3699712},{""eventType"":""playing"",""sessionOffsetMs"":5427808,""mediaOffsetMs"":3707712},{""eventType"":""playing"",""sessionOffsetMs"":5435808,""mediaOffsetMs"":3715712},{""eventType"":""playing"",""sessionOffsetMs"":5441824,""mediaOffsetMs"":3721728},{""eventType"":""paused"",""sessionOffsetMs"":5602422,""mediaOffsetMs"":3882090},{""eventType"":""playing"",""sessionOffsetMs"":5691709,""mediaOffsetMs"":3882090},{""eventType"":""paused"",""sessionOffsetMs"":5771764,""mediaOffsetMs"":3962083},{""eventType"":""playing"",""sessionOffsetMs"":6095817,""mediaOffsetMs"":3962083},{""eventType"":""paused"",""sessionOffsetMs"":8887597,""mediaOffsetMs"":6753404},{""eventType"":""stopped"",""sessionOffsetMs"":8889734,""mediaOffsetMs"":6753404}]"
Alex,Snake Eyes: G.I. Joe Origins_hook_05_16x9,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 19:04:39,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2188,""mediaOffsetMs"":0}]"
Alex,Snake Eyes: G.I. Joe Origins,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 18:54:50,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2054,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":14343,""mediaOffsetMs"":12022},{""eventType"":""playing"",""sessionOffsetMs"":16413,""mediaOffsetMs"":12022},{""eventType"":""paused"",""sessionOffsetMs"":19248,""mediaOffsetMs"":14837},{""eventType"":""playing"",""sessionOffsetMs"":20075,""mediaOffsetMs"":14837},{""eventType"":""playing"",""sessionOffsetMs"":25270,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":33270,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":39286,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":47286,""mediaOffsetMs"":42048},{""eventType"":""paused"",""sessionOffsetMs"":585793,""mediaOffsetMs"":579995},{""eventType"":""stopped"",""sessionOffsetMs"":587292,""mediaOffsetMs"":580594}]"
Alex,Snake Eyes: G.I. Joe Origins_hook_05_16x9,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 18:53:38,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2120,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":73111,""mediaOffsetMs"":70393},{""eventType"":""stopped"",""sessionOffsetMs"":73445,""mediaOffsetMs"":70965}]"
Alex,Fast & Furious 9_hook_04_16x9,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 18:52:57,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2052,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":41152,""mediaOffsetMs"":38857},{""eventType"":""stopped"",""sessionOffsetMs"":42537,""mediaOffsetMs"":38857}]"
Alex,Season 1 Informative Clip 2: Physical: 100,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 18:51:43,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2255,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":70146,""mediaOffsetMs"":67484}]"
Alex,Season 1 Plot Clip: La chica de nieve,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 18:51:40,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2319,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3934,""mediaOffsetMs"":1309},{""eventType"":""stopped"",""sessionOffsetMs"":6403,""mediaOffsetMs"":1309}]"
Alex,Trailer: The Price of Family,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 18:51:35,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2219,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4728,""mediaOffsetMs"":2305},{""eventType"":""stopped"",""sessionOffsetMs"":7172,""mediaOffsetMs"":2305}]"
Alex,Teaser: You People,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-28 18:51:31,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2323,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4020,""mediaOffsetMs"":1603},{""eventType"":""stopped"",""sessionOffsetMs"":6444,""mediaOffsetMs"":1603}]"
